story,grade
"홀랜드는 존 F. 케네디 고등학교에서 음악 교사로 일하기 시작합니다. 하지만 그의 첫 음악 수업은 학생들과 단 한 번의 대화도 없이 끝나고, 교향악단 연습은 불화만 남깁니다. 홀랜드가 집으로 돌아왔을 때, 그는 아내 아이리스로부터 그녀가 임신했다는 소식을 듣습니다. 1965년은 홀랜드의 삶이 작은 삶으로 시작되는 해입니다. 콜트레인 홀랜드가 태어났을 때, 홀랜드의 삶은 여러 면에서 바뀝니다. 학교 밴드가 결성되었고, 홀랜드의 음악 수업은 비틀즈와 롤링 스톤즈의 록앤롤로 가득 찼습니다. 어느 날, 홀랜드는 콜트레인이 듣지 못한다는 사실을 알게 되고, 아들과 음악을 공유할 수 없다는 현실에 좌절하게 됩니다.",전체 관람가
"카를스베르크의 왕세자 칼은 아버지의 허락을 받아 하이델베르크 대학에 입학합니다. 아들이 신나는 방식으로 청춘을 보내기를 원했던 왕은 칼을 대학 도시인 하이델베르크로 보냈습니다. 칼은 생애 처음으로 크고 작은 청춘의 소동으로 가득 찬 활기찬 도시에서 살고 있으며 매일이 새롭습니다. 한편, 칼은 실제로 공주 조안나와 약혼한 집주인 캐시의 딸과 사랑에 빠집니다. 왕이 병으로 세상을 떠나자, 칼 왕자는 왕위를 계승하기 위해 궁전으로 돌아가야 하지만 귀족이 아닌 평범한 신분의 여성을 왕비로 삼을 수 없으므로 칼과 캐시는 헤어질 수밖에 없습니다...",전체 관람가
"전쟁이 시작되었다!상점 점원인 영구는 낡은 옷을 입은 노인을 쫓기 위해 조선으로 간다.영구가 찾은 마을에는 몇 년째 용 투카라는 무시무시한 괴물이 나타나 매달 살아있는 처녀를 제물로 요구한다.큰 현상금이 걸린 투카를 잡으러 전국의 전사들이 몰려오지만 순식간에 패배한다.충격적인 현실에 어찌할 바를 모르는 영구는 외계인과 마주하게 되고, 이 외계인들은 영구의 몸을 빌려 투마와 그의 돌연변이 용 투카를 잡으려 한다.외계인과 투카의 치열한 싸움이 시작된다.",전체 관람가
"1930년대 초 할리우드를 배경으로 한 이야기로, 무성영화가 유성영화로 전환되던 시기를 배경으로 한다. 유성영화가 발명된 후, 경기 침체와 전쟁 속에서 대중에게 가장 사랑받았던 장르는 뮤지컬이었다. 뮤지컬의 최고로 꼽히는 이 작품은 유성영화의 역사를 가볍게 그려낸다. 목소리가 나빠 유성영화에 적응하지 못하는 스타 여배우가 대신 신인 여배우에게 대사를 맡기며 당시의 상황을 풍자한다. 진 켈리와 스탠리 도넌이 안무와 연출을 맡았다.",전체 관람가
"올림픽 육상 금메달리스트인 아버지의 뒤를 이어 델리스는 올림픽 100m에 출전하는 꿈을 꾸지만 예선전에서 사고를 당해 꿈이 산산이 조각난다. 그러다 우연히 올림픽 봅슬레이 금메달리스트인 에르브가 자메이카에 살고 있으며, 세 친구 쌍카, 율 브리너, 주니어와 함께 올림픽에 출전하는 것을 목표로 훈련한다는 사실을 알게 된다. 하지만 눈과 얼음이 없는 열대 지방인 자메이카에서 ​​봅슬레이 훈련을 하는 것은 쉽지 않고, 주변 사람들조차 그들을 실업자로 여긴다. 하지만 그들은 꿋꿋이 연습하고, 우여곡절 끝에 캘거리 동계 올림픽 예선전에 출전하게 된다.",전체 관람가
"헐리우드 뮤지컬의 전성기였던 시절 MGM에서 제작한 작품입니다. 캔자스의 작은 마을에 사는 도로시는 회오리바람에 날려 오즈의 나라로 가게 되고, 무뇌 허수아비, 무정한 양철나무꾼, 겁쟁이 사자와 함께 마녀를 물리치고 집으로 돌아옵니다. 이 오래된 이야기는 당시의 상상력과 기술을 통해 로맨틱한 뮤지컬로 부활했습니다. 건조한 캔자스는 어른들에게 무시당했다고 느끼는 아이의 시선을 따라 흑백으로 촬영되었고, 온갖 환상적인 경험을 제공하는 오즈는 컬러로 촬영되었습니다. ""집만한 곳은 없다""는 결말과는 달리 오즈의 나라에서 겪는 경험을 매혹적인 방식으로 묘사합니다. 또 다른 적절한 해석은 미국 대공황 시기에 의도적으로 만들어진 시골적 가치 추구에 대한 영화라는 것입니다.",전체 관람가
"엄포도대자의 잔치에 소고기를 챙겨 경찰서에 도착한 어린 임꺽정과 그의 아버지는 문 안에서 모반 음모가 논의되는 것을 우연히 듣는다. 문이 갑자기 열리고, 엄포도대자와 그의 부하들은 고의로 자신을 엿듣고 있다고 생각하는 임꺽정과 그의 아들을 발견한다. 이로 인해 그의 아버지는 죽고, 어린 임꺽정은 엄포도대자에게 끊임없이 감시받고 쫓긴다. 한편, 변장한 암행어사 박보교는 엄포도대자가 임꺽정을 끈질기게 쫓는 것을 의심하게 되고, 어른이 된 임꺽정은 과거의 기억을 더듬어가며 모반 음모의 전말을 회상한다. 이렇게 모반 음모의 전말을 알게 된 박보교는 쿠데타를 진압하고, 임꺽정은 아버지의 원수를 갚는다.",전체 관람가
"거인 영웅!극장판 애니메이션!1592년 4월 11일 새벽, 700척의 일본 함대가 조선을 침략했다.다대포를 지키던 박홍은 부산포 앞바다에서 700척의 일본 함대를 보고 무서워서 경상도 수군 사령관 원균에게 도움을 요청했지만, 노련한 일본군에게 연이은 패배를 당하고 결국 전라도 수군 사령관 이순신에게 도움을 요청했다.이순신은 5월 6일 당포에서 원균의 함대와 맞붙어 5월 7일 옥포해전에서 첫 승을 거두었다.이순신은 철갑거북선을 만든 뒤 연이은 전투에서 승리했지만, 원균의 계략에 패배하고 말았다. 이순신으로부터 통제영의 지휘권을 넘겨받은 원균은 방탕한 생활을 하였고, 그 사이 일본군은 14만 대군을 이끌고 조선을 공격하려 하였다.",전체 관람가
"출생의 비밀에 갇히고 버림받은 콰지모도는 노트르담 대성당의 종지기다. 압제자 클로드 프롤로는 콰지모도의 집시 어머니를 죽이고 자신의 악행에 대한 속죄로 콰지모도를 데려갔다. 활기찬 청년으로 자란 콰지모도는 클로로에 의해 인간 세계에서 고립되었지만, 광대들의 대축제가 열리는 날, 그는 비밀리에 축제에 참여할 용기를 낸다. 그곳에서 그는 아름다운 집시 댄서 에스메랄드와 포이버스를 만난다. 다른 사람들에게 발각되어서는 안 될 콰지모도는 우연히 광대들의 왕으로 선택되어 주목의 중심이 되면서 어지러운 상황이 벌어진다.",전체 관람가
"[잠자는 숲속의 공주], [로빈 후드] 등 디즈니 애니메이션을 연출한 돈 블루스가 연출한 애니메이션. 실사와 결합된 이 영화는 고전적인 디즈니 애니메이션 형식을 유지한다. 록앤롤을 자유자재로 구사하는 수탉 산티클레아는 아침에 동물 농장을 깨우는데, 그는 정확히 '엘비스 프레슬리'와 똑같다. 태양을 싫어하는 올빼미가 갈등의 시작점이다. - 새롬.",전체 관람가
"700여 개의 섬 어딘가에 한 아이가 살아있다!남태평양의 대자연 속에서 정글의 법칙을 배우다!행복한 가정에서 자란 10살 소녀 소연은 남태평양에서 아빠와 함께 낚시를 하던 중 강아지 해피와 함께 보트에 좌초된다.그녀는 대자연 속에서 생존 기술을 배우고 아빠가 곧 자신을 구해줄 것이라 믿으며 견뎌낸다.어느 날, 정글에 수많은 식인종이 나타나 원주민을 해치려 하지만 소연은 간신히 원주민 소년을 구하고 두 사람은 절친이 된다.하지만 그녀는 누군가가 자신들을 지켜보고 있다는 느낌을 떨칠 수 없는데... 소연은 그것이 누구인지 알아낼 수 있을까?",전체 관람가
"이 영화는 1989년 미국으로 건너가 홍콩 쇼브라더스의 제작비를 투자한 뒤, 시안영화스튜디오의 감독으로 재직하면서 장이머우, 천카이거 등 5세대 중국 감독을 양성한 4세대 감독 우첸밍이 중국과 합작으로 제작했다. 주인공 쓰촨은 얼굴 모양을 바꿔 여러 역할을 하는 경극 배우다. 별명은 '가면왕'으로, 얼굴을 바꿔가며 놀라운 연기를 선보이며 항상 관객을 사로잡는다. 하지만 쓰촨은 고민이 하나 있다. 외아들이 죽은 뒤 예술을 물려줄 사람이 없어진 것이다. 그는 남자아이를 키우기로 결심한다. 쓰촨은 두치라는 남자아이를 입양해 키우지만, 두치가 여자아이라는 사실을 알게 되면서 문제가 생긴다.",전체 관람가
"1990년 여름 브루클린. 임신한 아내의 죽음에 충격에 펜을 내려놓은 한때 성공한 작가 폴과, 담배가게에서 불쌍한 동네 깡패들과 수다를 떨며 사는 오기는 주인과 손님이지만, 어느 날 두 사람은 친구가 된다. 14년째 같은 자리에서 오전 8시의 3번가를 찍어온 오기는 폴에게 앨범을 보여준다. 한편, 꿈속에서 사는 듯이 자랑하는 흑인 청년 라시드는 폴의 집에 며칠 머물렀다가 떠난다. 친부를 찾으러 간 라시드는 친부의 초라한 주유소에서 신분을 밝히지 않고 일하며 그와 이야기를 나눈다. 한쪽 팔을 잃은 실라스는 12년 전의 무모한 행동을 자책하며 살아간다. 그러던 어느 날, 외눈박이 여자가 오기의 담배가게를 찾아온다. 오기를 배신하고 18년 전에 떠난 루비가 갑자기 나타나서 오기에게 딸이 있다고 말하는데, 그 딸은 임신 4개월이고 마약 중독자다. 하지만 오기는 루비의 말을 믿을 수 없다...",전체 관람가
"유럽의 중세 왕국 도네골드. 어린 왕자 다빈은 기사 시험에 떨어지고 낙담한다. 다빈의 아버지, 도네골드의 헨리크 왕은 우울한 아들에게 갈가메시라는 작은 인형을 준다. 헨리크는 다빈에게 갈가메시의 전설을 들려주고 죽고, 어린 왕자 다빈은 왕위를 노리는 악당들에게 둘러싸인다. 다소 진부한 이야기지만, 가족 영화라는 점을 감안하면 아이들이 응원할 만한 영화다. 촬영은 중세 성이 있는 루마니아에서 진행되었고, 괴물 갈가메시는 [스피드]와 [다크맨]의 특수효과를 담당한 알테리안 스튜디오에서 제작했다.",전체 관람가
"청나라 때 영국에서 수입한 아편이 중국에 널리 유통되었습니다. 관리들은 아편을 밀수하는 영국 상인들을 눈감고 대신 막대한 뇌물을 받았고, 아편에 중독된 중국인들은 아편을 얻기 위해 필요한 모든 수단을 주저하지 않았습니다. 이에 도광제는 조정 대신인 린쩌쉬에게 아편을 근절하라고 명령했습니다. 1839년 린쩌쉬는 아편 근절을 위한 강력한 정책을 실행하여 광저우의 영국 대사관 앞에서 아편 상인들을 진주강에 매달고 2만 상자의 아편을 압수하여 후먼에서 모두 불태웠습니다. 이는 세계 역사상 최초의 정부 차원의 마약 금지 조치였습니다.",전체 관람가
영화는 학교에서 집으로 가는 길을 잃은 초등학생 소녀로 시작한다. 어린 소녀 역을 맡은 미나는 갑자기 촬영을 원하지 않는다. 그래서 그녀는 도심 한가운데서 혼자 집으로 걸어간다. 카메라는 소녀를 따라간다. 그리고 마침내 미나는 무사히 집으로 돌아온다.,전체 관람가
"알랭 베를리너의 'My Rosy Life'는 여자가 되고 싶어하는 7살 소년 루도빅을 둘러싼 가족과 이웃들의 이야기다. 루도빅은 원래 XX 염색체를 가진 여자아이였지만 신이 실수로 쓰레기통에 X 하나를 떨어뜨려 남자아이로 태어났다고 믿는다. 루도빅은 남자친구 제롬과 결혼하고 싶어한다. 루도빅은 백설공주를 연기한 소녀를 감옥에 가두고 비밀리에 공주인 척하다가 사고를 낸다. 결국 루도빅은 변태라는 누명을 쓰고 마을 사람들에게 쫓겨나고 가족에게서 버림받는다. 사실 루도빅은 악당이다. 하지만 루도빅이 판타지 세계를 통해 조금씩 성장하는 모습을 지켜보면서 관객은 삶의 다양성에 대해 생각하게 된다. 어떤 면에서 소년의 망상은 우리의 감정에 조금 어색하게 느껴질 수도 있지만, 루도빅이 꿈꾸는 세계를 면밀히 살펴보면 함께 섹스에 대해 생각하는 것은 자연스럽고 즐거운 경험이 된다.",전체 관람가
홍콩의 초창기에는 대규모 해적단이 섬 주변을 횡행하며 홍콩 정부의 가장 큰 문제가 되었습니다. 홍콩 정부는 이러한 해적단을 제거하기 위해 다양한 방법을 시도했지만 해적과 공모한 저우잉링이라는 사람에 의해 다양한 정보가 유출되었고 해적의 횡포는 더욱 심해졌습니다. 이에 홍콩 정부는 해안 경비대를 전함으로 지원하고 해안 경비대가 모든 병력을 동원하는 프로젝트 A라는 해적 진압 작전을 시작할 계획이었습니다. 그러나 공모한 사람의 정보 유출로 인해 원정은 취소되었고 결과적으로 해안 경비대는 해체되어 육상 경찰에 편입되었습니다. 해안 경비대 소속인 마위롱(재키찬)은 해적과 공모한 사람이 있다는 사실을 눈감아주는 육경의 태도에 혐오감을 느껴 경찰직을 사임하고 전문 도둑 탁일비(삼모홍)와 함께 수장의 무기 밀수 작전 현장을 급습해 무기를 숨겼지만 저우잉링과 수장의 쫓김을 받는다. 홍콩 정부의 고위 장군이 저우잉링과 비밀 거래를 하는 것을 목격한 마여롱은 분노를 참지 못하고 장군과 협상을 하고 결국 해산된 해안 경비대를 모아 해적을 소탕하기 위한 신공정 A 작전을 시작한다. 마여롱은 저우잉링으로 변장해 해적의 소굴에 들어가 탁일비와 해안 경비대 동료들의 도움을 받아 해적을 소탕한다...,전체 관람가
